"Executed Date","BOROUGH","count"
"02/04/2022","BRONX","6"
"03/28/2023","MANHATTAN","10"
"01/30/2024","MANHATTAN","32"
"04/19/2018","BRONX","32"
"03/10/2025","QUEENS","37"
"11/28/2023","QUEENS","11"
"11/13/2019","STATEN ISLAND","1"
"09/07/2018","QUEENS","28"
"11/12/2019","QUEENS","20"
"12/17/2019","BRONX","25"
"08/02/2023","QUEENS","15"
"09/18/2024","STATEN ISLAND","3"
"04/27/2018","STATEN ISLAND","2"
"05/30/2018","STATEN ISLAND","4"
"05/21/2025","STATEN ISLAND","2"
"02/15/2018","MANHATTAN","18"
"11/21/2019","QUEENS","10"
"11/20/2019","QUEENS","16"
"03/22/2024","QUEENS","13"
"12/05/2022","BROOKLYN","11"
"10/12/2022","MANHATTAN","8"
"12/14/2022","STATEN ISLAND","1"
"07/12/2017","MANHATTAN","16"
"10/15/2019","BRONX","28"
"10/27/2021","STATEN ISLAND","2"
"04/23/2024","BRONX","12"
"08/14/2017","BRONX","31"
"03/28/2025","BRONX","21"
"08/16/2019","MANHATTAN","1"
"02/23/2018","BROOKLYN","26"
"06/16/2023","QUEENS","6"
"07/19/2023","QUEENS","17"
"10/19/2022","BROOKLYN","12"
"11/20/2018","BROOKLYN","22"
"02/01/2022","BRONX","1"
"07/18/2023","STATEN ISLAND","3"
"11/18/2024","QUEENS","4"
"03/17/2022","BROOKLYN","5"
"07/03/2017","BRONX","15"
"09/27/2018","QUEENS","15"
"01/15/2019","QUEENS","10"
"01/09/2020","QUEENS","4"
"10/05/2017","BRONX","32"
"03/26/2025","BRONX","37"
"02/06/2024","QUEENS","3"
"03/02/2018","STATEN ISLAND","2"
"11/15/2023","BROOKLYN","34"
"03/27/2023","BRONX","6"
"04/04/2024","MANHATTAN","17"
"03/08/2022","MANHATTAN","1"
"02/04/2022","STATEN ISLAND","5"
"01/31/2024","MANHATTAN","18"
"01/25/2018","BRONX","56"
"10/10/2023","STATEN ISLAND","3"
"01/17/2017","STATEN ISLAND","3"
"09/19/2019","STATEN ISLAND","2"
"02/08/2019","BRONX","8"
"11/14/2023","QUEENS","7"
"08/05/2025","STATEN ISLAND","11"
"07/19/2023","MANHATTAN","1"
"03/06/2023","BRONX","2"
"07/10/2024","BROOKLYN","31"
"03/30/2018","BROOKLYN","28"
"08/29/2023","QUEENS","4"
"04/10/2018","BRONX","46"
"06/11/2019","BROOKLYN","19"
"03/05/2018","BROOKLYN","29"
"04/23/2025","BRONX","46"
"06/21/2024","QUEENS","31"
"05/04/2023","QUEENS","7"
"04/15/2025","QUEENS","12"
"07/18/2025","QUEENS","22"
"10/16/2018","QUEENS","8"
"07/17/2018","STATEN ISLAND","4"
"05/08/2024","QUEENS","34"
"10/11/2018","STATEN ISLAND","1"
"02/22/2024","BROOKLYN","4"
"06/27/2023","BROOKLYN","16"
"10/25/2023","QUEENS","5"
"06/28/2019","BRONX","16"
"11/01/2018","BROOKLYN","19"
"04/20/2017","STATEN ISLAND","6"
"10/22/2021","STATEN ISLAND","2"
"01/16/2025","BRONX","20"
"05/19/2017","QUEENS","16"
"04/13/2017","BRONX","29"
"12/08/2017","QUEENS","23"
"08/05/2019","MANHATTAN","7"
"08/13/2025","MANHATTAN","29"
"03/12/2025","QUEENS","16"
"10/03/2019","QUEENS","10"
"07/20/2018","BRONX","28"
"12/16/2024","BROOKLYN","19"
"10/24/2024","STATEN ISLAND","5"
"03/28/2017","BROOKLYN","17"
"09/22/2023","QUEENS","17"
"07/05/2022","MANHATTAN","6"
"07/06/2017","BROOKLYN","15"
"07/05/2017","BROOKLYN","20"
"04/16/2025","BROOKLYN","8"
"04/05/2019","BRONX","23"
"02/14/2024","MANHATTAN","32"
"06/29/2023","STATEN ISLAND","3"
"07/24/2024","BRONX","10"
"02/14/2019","QUEENS","17"
"07/06/2018","QUEENS","15"
"10/17/2023","BROOKLYN","18"
"04/19/2017","STATEN ISLAND","2"
"04/10/2024","BRONX","17"
"10/16/2019","MANHATTAN","13"
"08/30/2023","QUEENS","8"
"08/06/2019","BRONX","31"
"02/25/2019","BRONX","20"
"11/15/2022","MANHATTAN","5"
"01/06/2020","BRONX","19"
"09/25/2017","STATEN ISLAND","1"
"07/25/2024","QUEENS","5"
"10/07/2019","QUEENS","17"
"05/21/2025","MANHATTAN","3"
"12/17/2024","STATEN ISLAND","5"
"08/26/2025","BROOKLYN","20"
"09/02/2022","BRONX","2"
"04/28/2023","BROOKLYN","12"
"12/13/2019","QUEENS","16"
"01/29/2018","BRONX","34"
"02/19/2020","BROOKLYN","37"
"05/09/2019","MANHATTAN","11"
"11/16/2017","MANHATTAN","14"
"08/22/2017","QUEENS","22"
"11/30/2022","STATEN ISLAND","2"
"02/23/2023","MANHATTAN","4"
"09/24/2019","BRONX","41"
"01/06/2022","BRONX","3"
"05/27/2025","MANHATTAN","10"
"10/31/2017","MANHATTAN","23"
"07/11/2017","QUEENS","7"
"07/30/2019","BROOKLYN","3"
"11/13/2023","BROOKLYN","26"
"08/25/2025","MANHATTAN","3"
"12/12/2024","BRONX","26"
"09/08/2022","MANHATTAN","1"
"03/18/2025","BROOKLYN","19"
"03/06/2025","QUEENS","10"
"03/05/2019","STATEN ISLAND","3"
"04/05/2024","QUEENS","12"
"02/22/2022","BROOKLYN","2"
"09/14/2017","MANHATTAN","8"
"12/07/2023","BRONX","31"
"07/16/2019","STATEN ISLAND","2"
"10/12/2022","QUEENS","5"
"12/01/2017","BROOKLYN","24"
"05/03/2024","BROOKLYN","38"
"06/20/2025","STATEN ISLAND","7"
"08/02/2019","QUEENS","9"
"10/17/2019","QUEENS","4"
"03/26/2018","BROOKLYN","41"
"02/06/2018","STATEN ISLAND","7"
"06/16/2022","QUEENS","4"
"04/12/2023","QUEENS","8"
"08/02/2022","BROOKLYN","9"
"03/30/2017","BROOKLYN","28"
"04/11/2017","BROOKLYN","6"
"04/26/2023","QUEENS","10"
"12/11/2019","STATEN ISLAND","3"
"03/31/2025","BROOKLYN","41"
"11/27/2019","BRONX","18"
"02/16/2023","QUEENS","5"
"08/15/2017","QUEENS","22"
"06/16/2017","BROOKLYN","23"
"06/23/2021","STATEN ISLAND","1"
"04/27/2018","BROOKLYN","12"
"09/13/2024","BRONX","33"
"01/14/2019","BROOKLYN","41"
"07/28/2025","QUEENS","8"
"09/12/2025","MANHATTAN","15"
"04/18/2019","STATEN ISLAND","1"
"02/04/2020","STATEN ISLAND","1"
"03/22/2017","QUEENS","19"
"06/22/2023","MANHATTAN","12"
"03/29/2023","BRONX","1"
"11/29/2017","BROOKLYN","19"
"01/07/2020","BRONX","50"
"12/18/2023","STATEN ISLAND","1"
"11/20/2018","STATEN ISLAND","1"
"06/11/2025","MANHATTAN","18"
"04/14/2025","STATEN ISLAND","3"
"01/15/2019","MANHATTAN","16"
"03/27/2025","QUEENS","15"
"05/29/2025","QUEENS","22"
"10/08/2024","STATEN ISLAND","3"
"08/01/2025","MANHATTAN","9"
"11/15/2017","QUEENS","20"
"08/23/2022","MANHATTAN","8"
"12/03/2024","BRONX","48"
"01/29/2024","BROOKLYN","30"
"03/15/2024","QUEENS","19"
"05/25/2023","BRONX","26"
"09/25/2019","STATEN ISLAND","2"
"03/16/2023","BROOKLYN","5"
"08/19/2019","BRONX","20"
"11/03/2023","MANHATTAN","11"
"10/09/2025","QUEENS","14"
"08/21/2017","MANHATTAN","17"
"03/07/2025","QUEENS","28"
"07/05/2017","QUEENS","16"
"11/26/2024","QUEENS","8"
"03/21/2024","BROOKLYN","10"
"05/21/2024","BROOKLYN","3"
"08/23/2018","MANHATTAN","11"
"08/16/2024","MANHATTAN","3"
"05/21/2018","QUEENS","33"
"09/05/2018","MANHATTAN","11"
"11/20/2020","BROOKLYN","1"
"05/09/2024","BROOKLYN","9"
"07/19/2022","QUEENS","3"
"01/07/2019","BROOKLYN","55"
"04/25/2025","BRONX","34"
"11/12/2024","STATEN ISLAND","4"
"01/22/2019","BROOKLYN","10"
"09/15/2017","QUEENS","25"
"12/27/2023","QUEENS","1"
"04/15/2019","BRONX","21"
"02/17/2022","BROOKLYN","8"
"08/24/2022","BROOKLYN","12"
"01/09/2023","MANHATTAN","5"
"06/12/2018","BROOKLYN","20"
"06/19/2018","BRONX","39"
"11/21/2023","MANHATTAN","9"
"05/24/2024","BROOKLYN","33"
"10/01/2018","BRONX","13"
"02/20/2018","MANHATTAN","13"
"10/03/2017","BRONX","37"
"05/22/2025","MANHATTAN","10"
"11/15/2018","BRONX","47"
"02/27/2017","QUEENS","27"
"01/23/2020","BROOKLYN","16"
"02/24/2025","QUEENS","11"
"03/04/2022","STATEN ISLAND","1"
"01/11/2023","BRONX","15"
"11/29/2024","MANHATTAN","2"
"07/10/2023","BRONX","7"
"05/14/2024","BRONX","16"
"03/13/2023","MANHATTAN","4"
"10/06/2023","BRONX","8"
"04/28/2023","QUEENS","3"
"08/15/2018","BROOKLYN","43"
"04/24/2023","MANHATTAN","7"
"04/03/2023","BRONX","2"
"06/20/2017","STATEN ISLAND","4"
"10/17/2018","BROOKLYN","30"
"01/20/2022","QUEENS","1"
"02/01/2019","MANHATTAN","15"
"11/14/2017","STATEN ISLAND","12"
"12/09/2024","QUEENS","19"
"01/31/2020","BROOKLYN","16"
"06/03/2024","BRONX","13"
"03/06/2024","BROOKLYN","30"
"05/31/2018","STATEN ISLAND","1"
"09/27/2022","BRONX","1"
"01/17/2025","QUEENS","9"
"06/05/2024","QUEENS","16"
"10/02/2023","STATEN ISLAND","5"
"12/08/2017","BRONX","31"
"02/08/2017","MANHATTAN","8"
"10/21/2019","BROOKLYN","23"
"03/02/2020","BROOKLYN","38"
"11/27/2023","QUEENS","10"
"05/05/2017","STATEN ISLAND","1"
"07/08/2022","BROOKLYN","3"
"11/20/2017","BRONX","35"
"11/01/2022","STATEN ISLAND","5"
"09/03/2019","STATEN ISLAND","3"
"09/24/2018","BRONX","18"
"10/25/2022","MANHATTAN","11"
"12/09/2024","STATEN ISLAND","1"
"09/23/2022","QUEENS","3"
"02/17/2023","MANHATTAN","1"
"02/21/2023","BROOKLYN","22"
"04/20/2022","MANHATTAN","2"
"10/04/2019","QUEENS","16"
"12/13/2019","STATEN ISLAND","2"
"08/04/2017","BROOKLYN","24"
"03/20/2024","QUEENS","8"
"02/17/2023","STATEN ISLAND","1"
"04/26/2019","BROOKLYN","19"
"04/28/2017","BROOKLYN","16"
"06/04/2024","QUEENS","9"
"02/17/2023","BRONX","4"
"09/19/2023","QUEENS","7"
"08/10/2021","MANHATTAN","1"
"11/21/2019","BROOKLYN","10"
"11/23/2022","BROOKLYN","13"
"09/03/2024","QUEENS","2"
"03/01/2024","BROOKLYN","31"
"07/01/2025","STATEN ISLAND","9"
"09/20/2022","BRONX","4"
"06/30/2025","STATEN ISLAND","2"
"07/07/2022","QUEENS","6"
"12/04/2017","BROOKLYN","29"
"12/06/2024","MANHATTAN","3"
"11/09/2021","BROOKLYN","5"
"01/07/2020","MANHATTAN","42"
"10/30/2023","BROOKLYN","25"
"06/23/2022","BROOKLYN","2"
"05/10/2023","BRONX","6"
"10/30/2019","BROOKLYN","21"
"02/16/2024","QUEENS","19"
"04/16/2018","QUEENS","14"
"10/03/2018","QUEENS","11"
"11/07/2018","BROOKLYN","29"
"04/28/2017","QUEENS","13"
"01/25/2017","STATEN ISLAND","1"
"03/22/2022","MANHATTAN","1"
"03/26/2025","QUEENS","19"
"10/16/2017","BRONX","32"
"08/15/2022","QUEENS","2"
"07/02/2024","BROOKLYN","10"
"06/01/2018","STATEN ISLAND","4"
"12/14/2023","BROOKLYN","11"
"01/03/2025","QUEENS","2"
"03/18/2019","BRONX","14"
"05/26/2017","STATEN ISLAND","5"
"02/20/2025","STATEN ISLAND","3"
"11/02/2017","QUEENS","22"
"04/30/2019","BRONX","42"
"09/20/2019","BRONX","9"
"07/31/2019","STATEN ISLAND","2"
"06/03/2021","QUEENS","2"
"07/29/2022","MANHATTAN","3"
"08/06/2024","BROOKLYN","16"
"08/15/2023","BROOKLYN","10"
"05/19/2023","BRONX","2"
"08/14/2024","STATEN ISLAND","2"
"01/03/2022","BRONX","4"
"02/27/2017","BROOKLYN","39"
"01/25/2024","BRONX","30"
"04/22/2024","QUEENS","14"
"05/02/2019","BROOKLYN","20"
"12/02/2021","BRONX","2"
"03/10/2022","BROOKLYN","5"
"03/18/2022","BROOKLYN","2"
"07/26/2023","QUEENS","4"
"04/28/2017","STATEN ISLAND","4"
"04/18/2017","BRONX","26"
"01/06/2017","QUEENS","26"
"08/02/2023","BROOKLYN","18"
"08/24/2023","BRONX","36"
"02/14/2023","MANHATTAN","23"
"09/07/2018","BRONX","14"
"12/12/2019","QUEENS","6"
"03/26/2018","BRONX","14"
"06/01/2017","QUEENS","23"
"03/03/2020","MANHATTAN","19"
"05/30/2025","BROOKLYN","20"
"05/06/2025","STATEN ISLAND","8"
"08/15/2019","BROOKLYN","12"
"01/06/2025","BROOKLYN","46"
"02/07/2022","QUEENS","1"
"11/04/2022","MANHATTAN","4"
"06/13/2022","QUEENS","1"
"11/15/2021","BROOKLYN","2"
"03/08/2023","BRONX","1"
"01/04/2022","BRONX","7"
"05/14/2018","MANHATTAN","15"
"01/26/2022","QUEENS","3"
"09/10/2025","MANHATTAN","24"
"09/19/2019","QUEENS","17"
"05/25/2022","BROOKLYN","8"
"05/21/2018","BROOKLYN","35"
"11/19/2019","MANHATTAN","12"
"04/30/2025","QUEENS","23"
"08/27/2019","STATEN ISLAND","3"
"04/28/2017","MANHATTAN","12"
"06/24/2019","BRONX","25"
"01/04/2021","BROOKLYN","2"
"10/08/2024","QUEENS","8"
"08/11/2023","BROOKLYN","13"
"08/30/2024","STATEN ISLAND","1"
"04/17/2019","BROOKLYN","44"
"11/18/2024","STATEN ISLAND","2"
"05/04/2022","BRONX","2"
"08/18/2023","BROOKLYN","26"
"12/10/2019","QUEENS","6"
"10/03/2025","BROOKLYN","30"
"09/16/2024","QUEENS","12"
"12/07/2022","MANHATTAN","10"
"10/10/2017","MANHATTAN","20"
"06/16/2025","BRONX","28"
"02/03/2025","MANHATTAN","6"
"11/03/2022","QUEENS","5"
"09/06/2018","MANHATTAN","10"
"06/20/2024","QUEENS","25"
"07/16/2025","BRONX","12"
"08/18/2022","BRONX","2"
"11/26/2024","BROOKLYN","13"
"04/23/2025","STATEN ISLAND","2"
"03/08/2024","BRONX","8"
"02/23/2024","BROOKLYN","31"
"03/25/2024","QUEENS","18"
"01/23/2023","BROOKLYN","22"
"06/11/2019","STATEN ISLAND","1"
"07/19/2019","BROOKLYN","21"
"04/18/2023","MANHATTAN","23"
"08/19/2022","BROOKLYN","4"
"08/13/2019","BRONX","34"
"08/01/2017","MANHATTAN","19"
"10/18/2019","QUEENS","11"
"01/31/2020","QUEENS","13"
"06/05/2025","QUEENS","17"
"09/26/2023","BROOKLYN","13"
"04/19/2018","MANHATTAN","24"
"03/28/2023","BRONX","16"
"05/19/2022","BRONX","2"
"04/02/2018","QUEENS","17"
"06/22/2018","STATEN ISLAND","4"
"06/03/2022","STATEN ISLAND","3"
"07/03/2025","QUEENS","9"
"03/08/2018","MANHATTAN","7"
"11/13/2024","QUEENS","27"
"04/17/2018","BRONX","33"
"03/07/2022","BRONX","1"
"07/11/2022","QUEENS","2"
"03/05/2024","STATEN ISLAND","1"
"03/20/2019","BRONX","25"
"09/11/2018","QUEENS","11"
"09/15/2022","BRONX","6"
"08/13/2025","BRONX","22"
"06/01/2017","MANHATTAN","15"
"09/08/2023","STATEN ISLAND","6"
"11/16/2022","QUEENS","2"
"08/17/2018","QUEENS","20"
"08/07/2017","MANHATTAN","20"
"06/21/2022","BRONX","3"
"06/08/2018","BRONX","18"
"04/25/2017","BROOKLYN","22"
"09/17/2024","MANHATTAN","19"
"09/20/2023","BRONX","17"
"04/08/2022","QUEENS","5"
"05/03/2024","STATEN ISLAND","1"
"12/19/2018","MANHATTAN","11"
"02/28/2018","STATEN ISLAND","1"
"07/25/2022","BRONX","4"
"09/21/2018","QUEENS","16"
"12/19/2018","BROOKLYN","31"
"10/25/2021","STATEN ISLAND","1"
"08/15/2017","BRONX","43"
"07/31/2019","MANHATTAN","3"
"11/01/2024","STATEN ISLAND","2"
"08/11/2021","BROOKLYN","1"
"06/11/2018","BRONX","24"
"01/02/2020","QUEENS","12"
"05/01/2019","MANHATTAN","6"
"05/16/2024","BRONX","11"
"05/23/2019","MANHATTAN","15"
"01/03/2019","BRONX","55"
"05/05/2023","QUEENS","10"
"09/08/2025","STATEN ISLAND","2"
"09/05/2018","BROOKLYN","62"
"08/14/2023","MANHATTAN","3"
"09/14/2023","BROOKLYN","18"
"07/09/2024","STATEN ISLAND","1"
"09/28/2023","BRONX","47"
"09/17/2019","QUEENS","14"
"03/27/2025","STATEN ISLAND","3"
"07/24/2019","STATEN ISLAND","2"
"02/22/2019","BROOKLYN","30"
"03/13/2023","BROOKLYN","19"
"04/21/2017","STATEN ISLAND","4"
"02/01/2017","BRONX","49"
"05/08/2025","STATEN ISLAND","3"
"08/07/2018","BROOKLYN","18"
"06/13/2018","MANHATTAN","17"
"08/16/2024","BRONX","12"
"02/14/2024","QUEENS","6"
"06/14/2019","STATEN ISLAND","3"
"11/29/2023","QUEENS","31"
"09/18/2018","STATEN ISLAND","5"
"08/12/2019","QUEENS","27"
"07/03/2018","BRONX","38"
"07/26/2017","STATEN ISLAND","5"
"03/21/2024","STATEN ISLAND","4"
"02/01/2023","BROOKLYN","16"
"05/22/2025","BROOKLYN","21"
"11/22/2017","QUEENS","7"
"10/28/2024","MANHATTAN","32"
"06/28/2024","MANHATTAN","5"
"01/30/2025","BROOKLYN","7"
"03/03/2022","BRONX","4"
"10/04/2019","BRONX","13"
"02/04/2019","STATEN ISLAND","4"
"01/10/2022","BRONX","4"
"09/13/2017","STATEN ISLAND","6"
"12/19/2018","BRONX","30"
"09/05/2023","MANHATTAN","24"
"05/29/2018","STATEN ISLAND","2"
"06/09/2023","MANHATTAN","16"
"02/06/2018","QUEENS","12"
"02/14/2025","BRONX","27"
"08/10/2023","BRONX","32"
"05/08/2023","STATEN ISLAND","3"
"05/11/2017","BRONX","44"
"07/11/2018","BROOKLYN","23"
"08/22/2023","BRONX","56"
"04/30/2024","MANHATTAN","10"
"06/20/2025","QUEENS","10"
"01/10/2025","MANHATTAN","25"
"10/03/2024","BRONX","23"
"12/09/2022","BRONX","3"
"06/06/2025","BROOKLYN","54"
"07/26/2017","MANHATTAN","10"
"11/27/2024","QUEENS","4"
"12/24/2019","MANHATTAN","2"
"03/20/2023","QUEENS","4"
"05/29/2019","QUEENS","23"
"12/27/2023","MANHATTAN","3"
"08/22/2017","BRONX","40"
"05/16/2025","BROOKLYN","34"
"01/26/2018","STATEN ISLAND","2"
"01/02/2019","BRONX","23"
"10/18/2018","BROOKLYN","14"
"03/17/2025","STATEN ISLAND","5"
"08/15/2024","STATEN ISLAND","2"
"07/07/2022","BRONX","11"
"09/01/2017","BROOKLYN","17"
"12/12/2022","QUEENS","4"
"06/21/2017","BRONX","24"
"01/26/2023","MANHATTAN","17"
"03/22/2017","STATEN ISLAND","3"
"07/15/2022","STATEN ISLAND","1"
"07/09/2024","BRONX","45"
"10/02/2024","QUEENS","17"
"07/02/2025","BRONX","63"
"03/19/2019","QUEENS","5"
"10/31/2022","STATEN ISLAND","2"
"11/29/2023","STATEN ISLAND","5"
"11/21/2022","QUEENS","9"
"08/22/2017","BROOKLYN","26"
"06/28/2019","QUEENS","12"
"08/23/2024","BRONX","2"
"10/10/2023","BROOKLYN","4"
"12/18/2019","BROOKLYN","26"
"07/21/2023","BRONX","10"
"04/26/2019","QUEENS","18"
"05/10/2019","BROOKLYN","24"
"06/30/2023","BRONX","22"
"10/15/2018","BRONX","22"
"05/31/2018","QUEENS","16"
"11/04/2024","BROOKLYN","16"
"02/05/2019","QUEENS","10"
"07/16/2019","QUEENS","7"
"08/03/2022","QUEENS","4"
"08/17/2018","STATEN ISLAND","3"
"02/05/2018","QUEENS","24"
"03/16/2018","BRONX","25"
"11/17/2022","QUEENS","6"
"01/25/2019","QUEENS","24"
"05/02/2025","BRONX","10"
"12/14/2022","BROOKLYN","13"
"11/01/2023","STATEN ISLAND","3"
"10/30/2018","STATEN ISLAND","2"
"08/07/2024","STATEN ISLAND","6"
"12/13/2017","BRONX","44"
"08/30/2019","QUEENS","13"
"06/24/2021","STATEN ISLAND","1"
"01/11/2019","MANHATTAN","2"
"02/22/2019","QUEENS","17"
"07/09/2025","BROOKLYN","21"
"05/10/2019","STATEN ISLAND","3"
"10/26/2017","QUEENS","12"
"07/03/2017","MANHATTAN","8"
"02/26/2019","BRONX","47"
"07/25/2018","BROOKLYN","29"
"01/02/2019","STATEN ISLAND","2"
"06/12/2018","STATEN ISLAND","3"
"10/15/2025","QUEENS","14"
"01/10/2017","QUEENS","16"
"11/23/2018","STATEN ISLAND","1"
"06/28/2019","STATEN ISLAND","8"
"08/13/2021","BROOKLYN","2"
"09/05/2019","BRONX","23"
"12/20/2022","QUEENS","1"
"09/29/2025","BROOKLYN","40"
"05/17/2017","STATEN ISLAND","1"
"10/26/2022","BROOKLYN","4"
"03/13/2024","STATEN ISLAND","7"
"06/30/2022","MANHATTAN","2"
"05/29/2025","MANHATTAN","3"
"07/29/2024","MANHATTAN","4"
"10/10/2023","QUEENS","1"
"08/27/2019","BROOKLYN","16"
"10/20/2023","BRONX","15"
"11/19/2021","MANHATTAN","2"
"03/15/2018","BROOKLYN","21"
"12/07/2017","BROOKLYN","14"
"02/06/2020","BRONX","30"
"02/07/2020","BRONX","5"
"08/22/2025","STATEN ISLAND","10"
"05/24/2023","BRONX","14"
"02/15/2018","QUEENS","14"
"10/04/2017","BRONX","29"
"07/23/2024","QUEENS","19"
"09/03/2025","STATEN ISLAND","2"
"12/06/2023","QUEENS","11"
"04/22/2024","MANHATTAN","16"
"06/06/2017","BROOKLYN","25"
"07/12/2019","BROOKLYN","21"
"04/02/2019","QUEENS","5"
"07/28/2017","STATEN ISLAND","3"
"04/04/2025","BROOKLYN","38"
"06/14/2022","MANHATTAN","2"
"03/12/2020","QUEENS","7"
"06/14/2018","BROOKLYN","15"
"08/17/2022","BROOKLYN","10"
"09/01/2023","BRONX","4"
"06/27/2019","QUEENS","11"
"03/19/2025","BRONX","11"
"04/10/2019","BRONX","26"
"07/03/2023","QUEENS","7"
"06/06/2025","STATEN ISLAND","4"
"01/17/2017","BROOKLYN","16"
"03/05/2025","MANHATTAN","3"
"08/22/2023","BROOKLYN","1"
"05/01/2024","MANHATTAN","7"
"06/07/2017","QUEENS","14"
"10/04/2019","BROOKLYN","36"
"07/11/2025","MANHATTAN","2"
"07/20/2022","MANHATTAN","2"
"09/29/2025","MANHATTAN","4"
"09/25/2025","BROOKLYN","5"
"12/17/2019","BROOKLYN","3"
"01/29/2019","QUEENS","19"
"01/28/2025","QUEENS","13"
"10/25/2022","BRONX","15"
"06/16/2017","STATEN ISLAND","1"
"01/29/2019","MANHATTAN","30"
"06/25/2024","BRONX","20"
"04/10/2025","QUEENS","14"
"06/09/2025","STATEN ISLAND","4"
"06/07/2018","MANHATTAN","13"
"05/15/2023","STATEN ISLAND","1"
"08/30/2019","MANHATTAN","2"
"09/07/2022","QUEENS","1"
"09/02/2022","QUEENS","3"
"10/28/2021","BROOKLYN","1"
"08/03/2018","STATEN ISLAND","1"
"07/25/2025","BROOKLYN","1"
"03/14/2023","BROOKLYN","1"
"11/30/2023","STATEN ISLAND","2"
"07/20/2018","QUEENS","30"
"01/26/2017","STATEN ISLAND","3"
"08/10/2023","QUEENS","1"
"04/23/2024","MANHATTAN","8"
"09/19/2017","STATEN ISLAND","7"
"12/04/2023","MANHATTAN","6"
"05/10/2022","BRONX","2"
"10/24/2023","STATEN ISLAND","2"
"04/17/2025","BRONX","24"
"07/26/2017","QUEENS","24"
"02/09/2022","BRONX","2"
"12/23/2019","QUEENS","1"
"07/29/2024","BROOKLYN","38"
"08/22/2025","BROOKLYN","37"
"09/15/2023","BROOKLYN","20"
"08/28/2025","STATEN ISLAND","2"
"12/12/2024","BROOKLYN","27"
"10/06/2025","MANHATTAN","5"
"05/15/2023","BRONX","9"
"03/24/2023","BROOKLYN","31"
"08/02/2018","BRONX","30"
"06/15/2018","BROOKLYN","28"
"08/13/2018","STATEN ISLAND","2"
"08/12/2024","BRONX","9"
"06/25/2024","QUEENS","8"
"01/12/2024","BRONX","2"
"09/20/2017","STATEN ISLAND","1"
"08/23/2019","STATEN ISLAND","1"
"02/14/2017","BROOKLYN","52"
"08/21/2018","QUEENS","14"
"02/23/2024","STATEN ISLAND","6"
"08/29/2022","BROOKLYN","5"
"08/15/2019","BRONX","45"
"02/22/2018","STATEN ISLAND","2"
"01/31/2017","BROOKLYN","25"
"06/04/2018","BRONX","29"
"10/30/2019","MANHATTAN","7"
"02/24/2023","MANHATTAN","5"
"09/24/2024","MANHATTAN","23"
"06/16/2025","MANHATTAN","3"
"03/13/2020","BROOKLYN","30"
"03/10/2020","MANHATTAN","23"
"09/05/2025","BROOKLYN","16"
"03/10/2017","MANHATTAN","11"
"10/30/2023","MANHATTAN","13"
"02/28/2019","BROOKLYN","13"
"01/08/2019","QUEENS","7"
"12/30/2019","MANHATTAN","2"
"02/01/2018","QUEENS","8"
"05/03/2018","STATEN ISLAND","1"
"05/26/2017","QUEENS","7"
"07/05/2022","BRONX","12"
"10/13/2023","BROOKLYN","27"
"09/22/2023","STATEN ISLAND","2"
"10/05/2022","STATEN ISLAND","2"
"04/25/2018","QUEENS","10"
"02/01/2018","STATEN ISLAND","3"
"01/24/2020","QUEENS","9"
"07/14/2021","MANHATTAN","7"
"11/25/2024","BRONX","35"
"01/22/2018","QUEENS","32"
"06/24/2022","QUEENS","4"
"07/21/2017","QUEENS","15"
"05/15/2024","BRONX","7"
"01/11/2018","MANHATTAN","15"
"09/13/2017","QUEENS","14"
"01/14/2020","BRONX","40"
"01/04/2024","STATEN ISLAND","4"
"05/22/2023","BROOKLYN","30"
"06/08/2023","MANHATTAN","3"
"09/12/2023","BROOKLYN","8"
"10/10/2024","MANHATTAN","19"
"06/16/2023","STATEN ISLAND","9"
"01/09/2017","QUEENS","12"
"04/02/2024","STATEN ISLAND","4"
"12/19/2017","STATEN ISLAND","4"
"09/25/2025","STATEN ISLAND","1"
"08/09/2019","MANHATTAN","2"
"05/15/2024","MANHATTAN","7"
"12/05/2017","STATEN ISLAND","1"
"10/14/2025","BRONX","40"
"09/18/2017","BRONX","32"
"11/08/2023","MANHATTAN","15"
"08/21/2024","BRONX","16"
"07/27/2021","BROOKLYN","1"
"04/03/2025","BROOKLYN","23"
"05/09/2017","MANHATTAN","16"
"05/28/2024","MANHATTAN","12"
"03/05/2024","QUEENS","13"
"08/06/2018","BRONX","37"
"04/18/2025","QUEENS","10"
"03/25/2022","BRONX","3"
"12/20/2023","MANHATTAN","3"
"04/28/2025","QUEENS","18"
"09/05/2019","BROOKLYN","17"
"02/21/2017","BRONX","36"
"08/31/2023","MANHATTAN","21"
"03/26/2024","BRONX","26"
"03/29/2018","BROOKLYN","35"
"08/04/2022","BRONX","6"
"10/05/2022","BROOKLYN","8"
"03/03/2022","BROOKLYN","2"
"08/05/2024","STATEN ISLAND","2"
"07/30/2018","STATEN ISLAND","1"
"01/29/2020","BRONX","16"
"01/03/2022","MANHATTAN","1"
"12/05/2018","STATEN ISLAND","3"
"01/02/2018","BROOKLYN","6"
"09/20/2019","BROOKLYN","28"
"01/30/2019","BROOKLYN","30"
"02/07/2017","BROOKLYN","20"
"08/31/2022","BRONX","2"
"06/04/2025","BRONX","22"
"08/16/2019","BROOKLYN","42"
"10/11/2024","QUEENS","13"
"10/30/2024","QUEENS","14"
"04/24/2017","BRONX","26"
